数据来源,内容,点赞数,情绪标签,意图标签,提及产品,产品属性标签,发布时间
C酱1区,pdd的真不好用,0,正面,吐槽不满,,,2026-04-11 16:30:43
C酱1区,好看,0,正面,其他,,外观,2026-04-11 16:31:29
C酱1区,还行哦,0,正面,其他,,,2026-04-11 21:56:27
C酱1区,好看,0,正面,其他,,外观,2026-04-12 19:08:07
C酱1区,素的,0,中性,其他,,,2026-04-12 19:08:26
C酱1区,这是我第一个杯子，新手期用确实可以。,0,正面,其他,,材质,2026-04-12 21:25:06
C酱1区,建议你还是先用其他杯子练练手再挑战这个。诺诺亚确实次级比较强，怕你新手直接扛不住，这设计不是入门级能随便尝试的。,0,正面,其他,诺诺亚,外观、材质,2026-04-12 21:26:13
C酱1区,新手多加点润滑液呢？实在不行再想其他办法，应该可以挑战吧？,0,正面,吐槽不满,,材质,2026-04-12 21:27:59
C酱1区,这么夸张？但我还是有点想试试极限的想法🌚,0,中性,其他,,,2026-04-12 21:28:42
C酱1区,lz 我真心建议新手别急着上这个。我一开始也跟你一样冲，结果直接淼没。还是先用慢节奏、ciji温和一点的软杯练练吧。,0,正面,吐槽不满,,材质、通道刺激度,2026-04-12 21:29:18
C酱1区,有的,0,中性,其他,,,2026-04-13 09:28:25
C酱1区,mini更小一点，单通道,0,中性,其他,,通道,2026-04-13 09:31:09
C酱1区,星梨奈那可是顶流，有颜有实力,0,正面,其他,星梨奈,材质,2026-04-13 10:05:29
C酱1区,tpe也可以了。现在大多数杯子都是用tpe做的，便宜还柔软,0,正面,使用反馈,,材质,2026-04-13 10:06:21
C酱1区,coc黄油小姐！幽！会！卷！http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_8_vlBiL&urlrefer=4c6d8791786d73b28508791a3e5dd3a8,0,中性,咨询问题,黄油小姐,,2026-04-13 10:07:39
C酱1区,,0,中性,其他,,,2026-04-13 10:13:29
C酱1区,这有点文字游戏的意思了，说是新品，整个2.0的限定，那不还是老模具吗，出个高刺激度的杯子就好了，好洗用着还爽,0,正面,其他,,清洗、通道刺激度,2026-04-13 10:15:25
C酱1区,莓莓兔1.0就挺次级的,0,中性,其他,莓莓兔,,2026-04-13 11:02:48
C酱1区,按照去年的上新速度，想要的都会有的,0,中性,其他,,通道刺激度,2026-04-13 11:03:07
C酱1区,那个不够黑啊,0,中性,其他,,,2026-04-13 11:46:33
C酱1区,太可爱了！,0,正面,其他,,外观,2026-04-13 14:37:26
C酱1区,外形是那种肉肉的手感也是软弹的比科技杯更符合我的审美诶,0,正面,其他,,外观、材质,2026-04-13 14:38:29
C酱1区,我喜欢不硬不软的比如星梨奈和诺诺亚这种,0,正面,其他,星梨奈、诺诺亚,材质,2026-04-13 14:51:46
C酱1区,点了,0,中性,其他,,,2026-04-13 14:52:23
C酱1区,过期了,0,中性,其他,,,2026-04-13 15:23:14
C酱1区,没坚持多久就……可能就两三分钟吧，强度太顶了,0,正面,其他,,通道刺激度,2026-04-13 15:23:45
C酱1区,电动模式有很多种，说是可以调节，你是不是拉满用的哦,0,正面,其他,,电动功能,2026-04-13 15:25:06
C酱1区,调低模式几乎听不见，开瞬息功能声音会大一点也正常，搭配花洒水流声或者音乐就盖住了，可以放心玩,0,正面,其他,,噪音、收纳,2026-04-13 15:28:21
C酱1区,如果担心被发现还是忍着吧，就算用shou也会发出声音的，如果有独立卫浴可以在卫生间用就不担心了,0,正面,使用反馈,,噪音,2026-04-13 15:31:55
C酱1区,学习学习,0,中性,其他,,,2026-04-13 15:33:50
C酱1区,诺诺亚清洗还用说嘛。必须好清洗的，因为内部回止结构设计绝了加上冲洗软管，3分钟搞定，好清洗也洗得很干净。我感觉材质挺好的，比星梨奈的还好，出油很少不黏糊。,1,正面,使用反馈,星梨奈、诺诺亚,外观、清洗、材质,2026-04-13 15:43:18
C酱1区,灵光乍现,0,中性,其他,,,2026-04-13 17:41:52
C酱1区,bro～,0,中性,其他,,,2026-04-13 17:42:47
C酱1区,确实跟手动的不一样，还挺好用的,0,正面,简单互动,,材质,2026-04-13 18:16:39
C酱1区,多重？,0,中性,其他,,,2026-04-13 18:17:05
C酱1区,2代有那个四联自贡设计，还挺磁极的，感觉比其他杯子漺（我用了四五个对比下来的结论）,0,中性,使用反馈,,外观,2026-04-13 18:18:18
C酱1区,我也是心心念念存了很久入手了赤鸢，结果我第一次直接被秒，心态炸了！,0,中性,购买意向,赤鸢,,2026-04-13 18:19:50
C酱1区,直接放原包装盒里面或者收纳箱，多上一点保护粉,0,中性,其他,,收纳、清洗,2026-04-13 18:21:06
C酱1区,挺你们说得我都心动了,0,中性,其他,,,2026-04-13 18:23:07
C酱1区,昨天用可可狼姬软板满满颠，不知不觉两小时过去了，太可怕了,0,正面,其他,可可狼姬,材质,2026-04-13 18:23:40
C酱1区,为啥呢?,0,中性,咨询问题,,,2026-04-13 18:27:52
C酱1区,别看手挺软的其实表面是很硬的，特别是如果手上有茧子的话对根基的磨损就更厉害了，而且手控制不好力度，所以很多shou多了的容易bo不起,0,正面,吐槽不满,,材质、通道刺激度,2026-04-13 18:28:12
C酱1区,那个红色的球是干什么的,0,中性,其他,,,2026-04-13 18:28:24
C酱1区,我感觉2代挺磁极，我从1代升级到2代适应了一周多,0,中性,使用反馈,,,2026-04-13 18:28:34
C酱1区,我感觉手多了会疼，但是贝贝就不会,0,中性,吐槽不满,,,2026-04-13 18:28:49
C酱1区,有最新的幽会券吗,0,中性,其他,,,2026-04-13 18:29:20
C酱1区,我才用了三四个月，还是香香软软的，争取用一年,0,正面,使用反馈,,气味、材质,2026-04-13 18:30:28
C酱1区,不知道啊，我直接放床上用床单盖着,0,中性,其他,,收纳,2026-04-13 18:31:39
C酱1区,还可以除了磁极度第一点跟二代外形一样的,0,正面,其他,,外观、通道刺激度,2026-04-13 18:32:27
C酱1区,也许对面是男娘，不过男娘也好看,0,正面,吐槽不满,,外观,2026-04-13 18:34:02
C酱1区,两个我都有，必须是诺诺亚啊，材质功能都是一个大升级,0,中性,其他,诺诺亚,材质,2026-04-13 18:35:36
C酱1区,有没有杯杯推荐，新手不知道选那个,0,正面,咨询问题,,,2026-04-13 18:36:14
C酱1区,666,0,中性,简单互动,,,2026-04-13 20:44:23
C酱1区,黑皮半身天花板了吧,0,中性,其他,,,2026-04-13 20:44:52
C酱1区,没差,0,负面,其他,,,2026-04-13 20:45:20
C酱1区,皮鼓duang duang,0,中性,其他,,,2026-04-13 23:49:04
C酱1区,可以啊,0,正面,其他,,,2026-04-14 08:59:55
C酱1区,因为有冲洗设置，那必然是好清洗的,0,正面,其他,,清洗,2026-04-14 09:27:03
C酱1区,666 会玩~,0,中性,简单互动,,,2026-04-14 09:28:53
C酱1区,半身视觉冲击力更强,0,正面,其他,,,2026-04-14 09:33:25
C酱1区,还有诶，现在买杯真方便啊,0,中性,使用反馈,,,2026-04-14 09:33:59
C酱1区,大大的鼙鼓很有份量,0,中性,其他,,,2026-04-14 09:34:55
C酱1区,别看，先听声音,0,中性,其他,,噪音,2026-04-14 09:35:51
C酱1区,新手选慢玩 比如星梨奈黄油小姐这种 其实我觉得哪个美优酱一代小小的也很适合新手（对我而言太小了一点）,0,中性,吐槽不满,星梨奈、黄油小姐,外观、材质、通道刺激度,2026-04-14 09:45:37
C酱1区,先甩一下水之后再用吸水棒，吸水棒可以准备两三根，然后观察干了就不用了，没干可以晾一会儿或者再用一根吸水棒,1,正面,使用反馈,,,2026-04-14 12:00:58
C酱1区,被这个图吸引从而入坑的,0,负面,其他,,,2026-04-14 12:01:37
C酱1区,兄弟，买成多少，有好价攻略吗,1,正面,咨询问题,,,2026-04-14 12:45:22
C酱1区,太久了等不了一点，不过现在有国补价格也还好,0,正面,吐槽不满,,,2026-04-14 12:45:49
C酱1区,我反正是在厕所也能打，打完顺便清洗了，挺简单的,0,中性,其他,,清洗,2026-04-14 13:01:40
C酱1区,懂，已经在详情页上看到是啥样子了，造型咋说呢像个”馒头“嘿嘿，要更大一点，不过还是保留了黑皮特色，通道看起来还有点意思,0,中性,吐槽不满,,外观、通道,2026-04-14 14:21:59
C酱1区,谢了老哥，有没有两佰左右的推荐啊,0,正面,咨询问题,,,2026-04-14 16:53:36
C酱1区,小白闭眼入星梨奈就对了，1代一百多点，2代也就不到两百，体验感很丰富，性价比高,1,正面,购买意向,星梨奈,,2026-04-14 16:53:59
C酱1区,想要好玩的，不喜欢那种假白的想要真实一点的，预算2张,0,正面,其他,,材质,2026-04-14 16:58:18
C酱1区,诺诺亚→http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_8_vlBiL&urlrefer=4c6d8791786d73b28508791a3e5dd3a8,2,中性,咨询问题,诺诺亚,,2026-04-14 16:58:57
C酱1区,哈哈哈真相了,0,中性,简单互动,,,2026-04-14 17:01:38
C酱1区,身经百战跟纯楠还是有区别的,0,中性,其他,,,2026-04-14 17:16:21
C酱1区,斐济杯都能锻炼，看你怎么用,0,中性,咨询问题,,通道刺激度,2026-04-14 17:16:44
C酱1区,你最好是 ,0,正面,其他,,,2026-04-14 17:17:10
C酱1区,炸不干，还会再生的,0,中性,其他,,,2026-04-14 17:17:48
C酱1区,是这个,0,中性,其他,,,2026-04-14 17:25:23
C酱1区,直接清水冲就好了,0,正面,其他,,,2026-04-14 22:41:23
C酱1区,不好洗，但是外形好看，手感很好,0,正面,吐槽不满,,外观、清洗,2026-04-14 22:46:01
C酱1区,那是必然的啊，用手能有柔软包果的感觉么,0,正面,使用反馈,,材质,2026-04-14 22:50:00
C酱1区,也有可能是回归飞机杯,0,中性,其他,,,2026-04-15 09:15:57
C酱1区,这玩意的摸起来很软那个内部结构有颗粒和凸起啥的能按摩到牛，比手舒服多了,0,正面,使用反馈,,通道、材质,2026-04-15 09:35:30
C酱1区,,0,中性,其他,,,2026-04-15 09:36:05
C酱1区,诺诺亚礼盒设计广受好评,0,正面,其他,诺诺亚,外观,2026-04-15 09:36:39
C酱1区,,0,中性,其他,,,2026-04-15 09:37:12
C酱1区,棒棒棒,0,正面,其他,,,2026-04-15 09:37:40
C酱1区,目前是的,0,中性,其他,,,2026-04-15 09:39:26
C酱1区,不过分吧,0,中性,吐槽不满,,,2026-04-15 15:01:48
C酱1区,谁不想解放双手呢,0,中性,其他,,收纳,2026-04-15 15:29:23
C酱1区,666,0,中性,简单互动,,,2026-04-15 16:59:46
C酱1区,不放直接清水冲,0,正面,其他,,收纳,2026-04-15 17:10:38
C酱1区,用这个才不丢人，自己自怨自艾找不到资源才丢人,0,中性,其他,,,2026-04-15 17:11:18
C酱1区,天太热给星梨奈降降温？,0,中性,其他,星梨奈,,2026-04-15 17:12:04
C酱1区,随便用,0,中性,其他,,,2026-04-15 17:13:47
C酱1区,顶,0,正面,简单互动,,,2026-04-15 17:14:28
C酱1区,现在也可以了,0,正面,使用反馈,,,2026-04-15 17:15:21
C酱1区,666,0,中性,简单互动,,,2026-04-15 17:16:29
C酱1区,,0,中性,其他,,,2026-04-15 17:17:09
C酱1区,你这算盘打得真响,0,中性,其他,,噪音,2026-04-15 17:26:57
C酱1区,,0,中性,其他,,,2026-04-15 17:29:29
C酱1区,用40分钟之后连洗带擦吸水打粉少说20分钟,0,中性,其他,,清洗,2026-04-15 17:33:49
C酱1区,还没用过，跟真仁的体验感一样吗？用的时候啥感觉？,0,中性,使用反馈,,,2026-04-15 17:45:00
C酱1区,确实每个人的牛子都不一样,0,正面,简单互动,,材质,2026-04-15 17:46:43
C酱1区,住宿舍就不能忍一忍吗，被发现了多尴尬啊,1,中性,使用反馈,,,2026-04-15 17:48:30
C酱1区,,0,中性,其他,,,2026-04-15 17:56:21
C酱1区,280入了个顶配，值吗,3,正面,其他,,,2026-04-15 21:15:22
C酱1区,不洗杯子扔掉第二天又偷偷捡起来用,1,中性,其他,,清洗,2026-04-16 09:37:42
C酱1区,记录被我删了首图识图搜索一下吧，是一件情趣内衣,0,中性,其他,,,2026-04-16 09:59:09
C酱1区,堵不如疏嘛,0,中性,其他,,,2026-04-16 10:03:02
C酱1区,还以为是我一个这样，鼠鼠第一次也才两三分钟，不过第二次就能有五分多钟了,0,中性,吐槽不满,,,2026-04-16 11:14:47
C酱1区,永动机啊,0,中性,其他,,,2026-04-16 11:16:13
C酱1区,别吹牛了,0,正面,其他,,,2026-04-16 11:16:42
C酱1区,才看到，我去看了下价格要379(⊙﹏⊙),0,中性,其他,,,2026-04-16 11:18:51
C酱1区,研究表明如果双方都是第一次很容易不成功的,0,中性,其他,,,2026-04-16 11:21:49
C酱1区,你又不是女的不可能没有,0,中性,其他,,,2026-04-16 14:39:24
C酱1区,脸真疼,0,中性,其他,,,2026-04-16 15:27:42
C酱1区,额，那就尴尬了,0,中性,其他,,,2026-04-16 16:59:58
C酱1区,还算,0,中性,其他,,,2026-04-16 17:00:26
C酱1区,里面有骨架，可玩性老强了，我喜欢放桌子上对接,0,正面,其他,,收纳,2026-04-16 17:03:24
C酱1区,通道咋样？,0,中性,其他,,通道,2026-04-16 17:03:37
C酱1区,直接洗澡的时候一起洗了,0,中性,其他,,清洗,2026-04-16 17:05:59
C酱1区,才到各个兹式都试了，厚ru要够长才好探到底，我喜欢放桌子上对接，能弄个20-30分钟，十分舒服,0,正面,其他,,收纳,2026-04-16 17:06:55
C酱1区,后通道紧致，前面有层层凸起，加软了的，很有进入榛仁的感觉,0,正面,使用反馈,,通道、材质,2026-04-16 17:07:58
C酱1区,啊，这就暴露了。鼠鼠牡丹啊，手都没有拉过,0,中性,简单互动,,,2026-04-16 17:11:00
C酱1区,大黑妞,0,中性,其他,,,2026-04-16 17:17:44
C酱1区,感觉内部很”崎岖“磁极度确实可以,0,正面,使用反馈,,材质、通道刺激度,2026-04-16 17:35:38
C酱1区,试试上位，胸部duangduang，超级有视觉享受,0,正面,其他,,,2026-04-16 17:42:18
C酱1区,6真的,0,中性,其他,,,2026-04-16 17:53:59
C酱1区,诺诺亚还不错,0,正面,其他,诺诺亚,,2026-04-16 17:54:31
C酱1区,666,0,中性,简单互动,,,2026-04-16 17:54:55
C酱1区,大黑妞真性感！,0,中性,其他,,外观,2026-04-16 18:05:36
C酱1区,ru🦶很不错,0,正面,其他,,,2026-04-16 20:54:41
C酱1区,自己慢慢摸索，以后真有实战了也不慌,0,中性,吐槽不满,,材质,2026-04-17 10:27:52
C酱1区,666，哪里能找到这么好的女朋友呢,0,正面,咨询问题,,,2026-04-17 10:31:30
C酱1区,我也想发但怕封沃，所以只能说一说但是口头真的描述不出来那种“很舒服”的感受,0,正面,吐槽不满,,,2026-04-17 13:08:03
C酱1区,我每天都都用所以每天都洗，所以没油啊,0,中性,其他,,清洗,2026-04-17 13:31:56
C酱1区,两个通道，后通道蛮紧的，整体属于中等偏上的磁极度，刚进去有点突破感，但整体偏柔软，不会死死勒着。我觉得磁度和可玩性平衡得太好了，玩二三十分钟完全没问题！,0,正面,吐槽不满,,通道、材质、通道刺激度,2026-04-17 13:32:24
C酱1区,同问，有没有入手门槛？,0,中性,购买意向,,,2026-04-17 13:33:48
C酱1区,只要喜欢大尺寸就没问题，材质软，适应起来很快，不算难上手。,0,正面,吐槽不满,,材质,2026-04-17 13:34:09
C酱1区,可以,0,正面,其他,,,2026-04-17 14:36:07
C酱1区,丝滑洗澡~,0,中性,其他,,清洗,2026-04-17 14:38:12
C酱1区,直接丢啊，好臭臭,0,中性,其他,,气味,2026-04-17 14:39:34
C酱1区,15日就上新了的,0,中性,其他,,,2026-04-17 15:00:59
C酱1区,外形上：1代是🦋，二代是馒头，2代的整个外形更圆润有点像是元宝，通道也不一样了，通道末端有两个肉球，磁极度比1代更高,0,中性,其他,,外观、通道、通道刺激度,2026-04-17 15:03:45
C酱1区,,0,中性,其他,,,2026-04-17 16:02:43
C酱1区,有啊,0,中性,其他,,,2026-04-17 17:11:40
C酱1区,直接放床上,0,中性,其他,,收纳,2026-04-17 17:14:23
C酱1区,感觉女仆nk一穿就是一个黑皮女仆侍奉啦,1,中性,使用反馈,,,2026-04-17 17:15:03
C酱1区,cy,0,中性,其他,,,2026-04-17 17:15:05
C酱1区,户型真实吗？,0,正面,其他,,材质,2026-04-17 17:15:08
C酱1区,有链接吗？,0,中性,其他,,,2026-04-17 17:16:00
C酱1区,【可可狼姬】指路http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_8_vlBiL&urlrefer=4c6d8791786d73b28508791a3e5dd3a8,0,中性,咨询问题,可可狼姬,,2026-04-17 17:23:28
C酱1区,放3楼了,0,中性,其他,,收纳,2026-04-17 17:23:42
C酱1区,跟隔壁御神子比那个更次几？,0,中性,其他,,,2026-04-17 17:47:26
C酱1区,星梨奈吧，多多少少有点电动 buff 加持，御神子玩着 cj 偏弱。,0,中性,咨询问题,星梨奈,电动功能,2026-04-17 17:48:22
C酱1区,怎么能这么说呢，每个人的杏需要并不相同，当自己和伴侣的供需曲线不平衡时，飞机杯可适时填补缺口,0,中性,咨询问题,,,2026-04-17 17:57:40
C酱1区,6,0,中性,其他,,,2026-04-17 21:19:10
C酱1区,hhh,0,中性,其他,,,2026-04-17 21:19:49
C酱1区,湿纸巾不是含有酒精会对杯子不好吗,0,正面,吐槽不满,,,2026-04-18 14:09:47
C酱1区,住宿舍没办法。坏了就换,0,负面,其他,,,2026-04-18 14:11:00
C酱1区,那可不,0,中性,其他,,,2026-04-19 15:04:13
C酱1区,cy,0,中性,其他,,,2026-04-19 15:04:33
C酱1区,推你应该是疼吧，发抖我也没遇到过。疼的话……很大可能真是头一次，你小子赚大了，厂妹头一次可不多见。,0,中性,其他,,,2026-04-19 15:30:19
C酱1区,我一朋友谈的就是隔壁流水线小妹，每次都把车停她宿舍楼下然后……啧啧，那叫一个次级，我都羡慕死了。,0,中性,其他,,,2026-04-19 15:31:15
C酱1区,大的代入感更强,0,正面,其他,,,2026-04-19 21:12:56
C酱1区,可以ru🦶额，不算太小,0,正面,其他,,,2026-04-19 21:13:55
C酱1区,同蹲,0,中性,其他,,,2026-04-20 09:31:40
C酱1区,那不得出个二代,0,中性,其他,,,2026-04-20 10:06:47
C酱1区,+3,0,中性,其他,,,2026-04-20 10:07:15
C酱1区,推！希望出APP,0,中性,其他,,电动功能,2026-04-20 10:34:04
C酱1区,3斤多，小半身仿真外形,0,中性,其他,,外观,2026-04-20 10:34:20
C酱1区,非常真，是蝴蝶形的,0,中性,其他,,,2026-04-20 11:13:21
C酱1区,选赤鸢，真的很软很软！,0,正面,其他,赤鸢,材质,2026-04-20 14:18:51
C酱1区,夯爆了，最近最喜欢的一个半身！,0,正面,其他,,,2026-04-20 14:19:30
